x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50;x51;x52;x53;x54;x55;x56;x57;x58;x59;x60;x61;x62;x63;x64;x65;x66;x67;x68;x69;x70
0.8788533022148641;0.5927888569432376;0.342800583533462;0.3265410218657495;0.5455336093280246;0.21180338447910496;0.410133424838662;0.6713157426803569;0.38742811503328556;0.24932307467154857;0.7971010923178226;0.9763363811299973;0.7089387897719922;0.39207624926204565;0.035194108585111517;0.571873114967182;0.5597182925517514;0.873454928777922;0.2532597804679707;0.5517467072066609;0.952286373405472;0.4616544371199123;0.35148083931925556;0.425701790321905;0.2463894657686011;0.9943373604341168;0.029090112470812612;0.5295942961088989;0.017033350707516992;0.19197728489666754;0.6345795564208175;0.13890877010906433;0.6377356987205518;0.9626144990967094;0.2505475479883478;0.809934069907781;0.6840575693170763;0.8187731230083245;0.27175825403432763;0.8912604480565216;0.9236045705479135;0.6989516858540695;0.4538579973425204;0.27436847685892285;0.6361759866339274;0.13517018565425187;0.5464080775480112;0.035672127270184206;0.7090630991916992;0.29824248730175884;0.28567482526592003;0.15043381213649043;0.6428165328817138;0.13260819252219525;0.9360794673452245;0.168272990041053;0.3107937622138901;0.2393414974810606;0.5141461796540719;0.6658779133088993;0.06568615954665213;0.21206930213627861;0.11170200389804819;0.63042212466253;0.18109715572327878;0.4803207059701239;0.7320264382922541;0.25360602114768505;0.5600567881314001;0.8547869719650936
0.5168692630848398;0.2143891387004383;0.12740958415733095;0.7357576179959207;0.12475350947669961;0.22249860738752558;0.14301334353857442;0.25997275145524623;0.9188906534002373;0.249302076581415;0.3747026045808305;0.7931178505127543;0.3806315728031129;0.3561237714653772;0.5426692280679287;0.2711437797694194;0.5382760196671963;0.1372341823497475;0.7357534830337357;0.4304162233445725;0.31948389069337313;0.41310086294276316;0.9802167529908979;0.8441684062174644;0.1512622882372583;0.4644159177246624;0.8419372955820573;0.9610610507969515;0.9377390864370837;0.7013805172690238;0.26744915680041126;0.9347488282793153;0.12969897040019318;0.9631171297212496;0.10902521117062314;0.2575940300658196;0.16867097938911912;0.6491959144673038;0.6997395256545218;0.12867476325588678;0.8349301619681148;0.38861300216887706;0.6438747055756439;0.43416940982289187;0.04819889927913368;0.18508369075317166;0.9159907594438775;0.8414562704546252;0.5613918924489012;0.32233191383571713;0.45542651907023557;0.7772638118044037;0.05734059344265652;0.12109254734277386;0.009868405434396266;0.13076389529150334;0.8205241660628725;0.2444409019639734;0.0764833855294248;0.8031331003859628;0.9498207968412243;0.42689539928071585;0.3607665459330889;0.7401897964043136;0.6700701779718838;0.03255439325468901;0.48489316979377584;0.4863583416863366;0.5574652714532283;0.023120866869089207
0.1540974253928037;0.4294041407681025;0.6073406907306497;0.8093170403072124;0.3939612156140365;0.4046569661290341;0.4116061781009184;0.6451747469250464;0.568579623590668;0.012318704283215132;0.870784391779453;0.517246101311904;0.7222211261851137;0.9194026986825116;0.804740224829435;0.018210563555207115;0.3210619045974348;0.1609457637007713;0.5258491705475945;0.48685209032300336;0.5896887449985407;0.42381766631347706;0.5020012413335708;0.439646726117659;0.5495440461633817;0.7674308673038581;0.04322200110140606;0.8390227147082773;0.7909914901112832;0.14726624647101538;0.9974177929314593;0.25026413623653343;0.6322763781889761;0.8413316175464852;0.12464056383221389;0.6045478940715826;0.10808575394708553;0.7000871379330503;0.2223155661804065;0.04530451419976356;0.8497666525633922;0.009134863437255003;0.6208816766748484;0.5468911223976319;0.5751440095901863;0.48277273942346477;0.5523623826399351;0.33040139582017913;0.2325471607305798;0.40982386831046114;0.5627971711727813;0.08616162777409342;0.8222956084849027;0.9006174975048641;0.4409258204844637;0.8107121895041693;0.8553511789085337;0.11681033554470122;0.8950726007892229;0.09459085444444437;0.1516889561395781;0.44089736525314227;0.26203830796680294;0.4674680550325566;0.1940712089220763;0.6184057769387733;0.5167254085029696;0.3994583115115492;0.273635909342281;0.4553884583474045
0.25747343546079693;0.2858750853578562;0.6458453404526322;0.8275867206719046;0.01017291532201492;0.2084638099768522;0.9511526398199058;0.8046995248843039;0.42708475872776175;0.4729468400347453;0.7893360997024663;0.028954096666403473;0.5485332828127767;0.8058670166854538;0.8367133809992967;0.36225779766583577;0.9528374684388683;0.03797936011479497;0.6943294919136221;0.7537850215252501;0.29296572893458483;0.42406022787507436;0.16899407018572032;0.8789486734882478;0.9185146239990546;0.2319281605676662;0.6069659566397445;0.025554445067635045;0.3744525357274415;0.22239106928197205;0.851419673637954;0.5659043678692228;0.9672264781378475;0.4104094457298585;0.16438886320587243;0.5485586416486624;0.08243633002923989;0.4533880911630097;0.7809725479228679;0.5876868636567361;0.0656318197331186;0.8981599636396888;0.9352186344397598;0.08742860807162056;0.11179279091797834;0.9928890287770252;0.9415294290768289;0.7928236509885337;0.8696104313009834;0.5944482862062028;0.5933157422912891;0.4532110851241663;0.23360645055876383;0.7750859246209933;0.6447465994584799;0.035974647030147744;0.4864185317128459;0.5944257308272214;0.5451080151027695;0.9829694959064542;0.04603733817693978;0.16108832525063832;0.8634644178011587;0.21595104332344506;0.9196739120830588;0.06501736587567686;0.058496808619373675;0.3004802047896352;0.14189078221139617;0.5971035284532764
0.4072328607664224;0.7443671256301417;0.5471186014063868;0.905020443970159;0.16631337449761252;0.10891683040029965;0.779601418590907;0.72759465819391;0.9465823790855913;0.5630046493262569;0.4148915114850885;0.7110042670939406;0.3779077318331572;0.7650234957510289;0.11801794079594485;0.30992534456946985;0.25247474810545834;0.4631758584531064;0.42102737950090463;0.5907824363423338;0.04728587067966816;0.42685078811743515;0.6343796223371087;0.93204571575178;0.6558040724004692;0.10791345091115978;0.1689733984377746;0.24900017068423608;0.6820135662426658;0.019516038549570958;0.4234272224543959;0.5219623409631007;0.03870129629558017;0.34472391172550443;0.37973876784108984;0.25306283331111246;0.4626884424896711;0.6415265242541766;0.7486447772648043;0.5278863417746842;0.42499765390171707;0.7088485872399147;0.5796334827181018;0.21946081360058722;0.1318037730194348;0.9050707438830439;0.6294446001018046;0.4856443455515387;0.13829328619919767;0.48559974691758745;0.927084513006617;0.5245568211441896;0.26447747117537423;0.43163859168530705;0.19769775781941457;0.20833137638174337;0.3316075627487707;0.7600795782074299;0.12070344434848712;0.736695436000833;0.855425493622429;0.7409387975835829;0.8031808410558925;0.2786436469898157;0.8314871534668132;0.3601232646798407;0.3908979632859365;0.5391140298128092;0.7982759771396266;0.5753124852461153
0.9232635719038252;0.14550827574351455;0.3386325996795092;0.9033760032954815;0.9238185462253624;0.11292446422145186;0.961710678838358;0.9393082092125351;0.04883712926312345;0.32752600712490876;0.026219904436566965;0.839658090060526;0.429751555308018;0.9456342330336067;0.4926093188486369;0.21668418373010168;0.7325759695607235;0.8760141404948414;0.10495965815642383;0.6586296985556167;0.7185709312895263;0.6551305522399565;0.40858235256394027;0.9427698334928694;0.4441202603137073;0.9318101051906771;0.15889850083578405;0.5150291347204201;0.36247158346997077;0.5390685264056826;0.27528890381627513;0.24593205068262558;0.8508823428313768;0.4445317589742962;0.46990817563148346;0.7546883234957091;0.06622663698809894;0.08776674121174877;0.6718328548319351;0.2892798536561273;0.6346994392988587;0.12392967139147981;0.08515709242986735;0.47600226711207805;0.46562450952813295;0.8250773035955348;0.7236638905052538;0.7674388801621247;0.640882304878963;0.9620995387002031;0.9741721479494302;0.6071454897170817;0.6060880816305324;0.9265479690961833;0.933789707116192;0.7433994032855749;0.10691252177965094;0.28779852797028604;0.5529690975003994;0.9524333121209078;0.2009612021111623;0.881647613003068;0.9447729248946165;0.6767262975349979;0.926210332513813;0.5590884436363182;0.44786385857855393;0.2301751337331448;0.12274880716517766;0.29819854477366114
0.12488674772593966;0.6819682618448215;0.20294127405250995;0.4151986424980427;0.880147595829198;0.9670084090850487;0.23565696884651266;0.569373469154071;0.10777338027997196;0.4619650264823373;0.3065317609958307;0.0633055801365966;0.250012856050135;0.331186130580557;0.11173363558058769;0.7301158170606885;0.43474578675104647;0.9691407395047125;0.274580179643371;0.12655192358308975;0.7952427805765063;0.6738931066243904;0.011792996282812829;0.3965795751532064;0.5506423312924604;0.5523030875668817;0.6311018573405928;0.8251779929449513;0.9165844905788991;0.4786630447848972;0.48319223594017846;0.7363194067434312;0.976509063179411;0.27572324441067575;0.7995130641769639;0.5452221944717767;0.34839197318206827;0.07652501991860805;0.07590477123170081;0.45960944039377216;0.17171898820344256;0.27413013034938605;0.7727875090987536;0.3818423540265329;0.2306592140397623;0.37722410159753805;0.6091895735925201;0.192091723880787;0.03066030330093361;0.8199269411113074;0.2949689615864679;0.2613860977592044;0.7325955475082957;0.9783181377141756;0.7296027488950613;0.969730419112244;0.9718289314561626;0.233030062323215;0.15878364419263158;0.8340504738868191;0.009102503514565097;0.29052802432825875;0.39598835989847303;0.6915346834444478;0.8485285623571726;0.16163878991569092;0.46272208703645057;0.1933413641481554;0.07287411169994218;0.8742235774800168
0.2826881298887124;0.3923310349671174;0.7882962429855939;0.9379971619240471;0.7284691860011571;0.5089867578510977;0.20254996572314865;0.1525598056535281;0.11688052460602605;0.6294547033516689;0.2696769397153941;0.7146902633635698;0.717620226144492;0.15716454300642457;0.957310132095024;0.4129518207165819;0.6642269196285789;0.11701556455507645;0.1029232315009283;0.5836329932112765;0.8340643717556664;0.8750046119183551;0.6765084145594259;0.9574946427422503;0.7408283256648018;0.8332423077439272;0.09012712266170009;0.33418015150579805;0.24658864375774503;0.06933916898050152;0.7869271504800751;0.13752774572219173;0.019547195122188055;0.1678297921659766;0.8266374930847115;0.9280389498735726;0.9319979973000247;0.959904180980099;0.9246198758158742;0.5304795828597961;0.6826437667224946;0.8981247544909859;0.5052164848360894;0.9838155443350072;0.21505267091471147;0.6064303707045834;0.5224529121093554;0.02555735817793392;0.2296029483760853;0.0318343663216194;0.2704938929362789;0.5101129495992206;0.8271066346869133;0.3790989785923983;0.6648973670295659;0.2747861001184243;0.871106731679407;0.22447631978094218;0.6641226631353007;0.7351582111772553;0.06458141262752892;0.8626603371703558;0.21945353751425978;0.4333411335644779;0.9710090016644617;0.9821455424407374;0.01631466480003607;0.7735797960903621;0.9710291280131209;0.6890836150973201
0.041280442168059595;0.26159505941613104;0.671950157628729;0.6288397393006928;0.8870796981724031;0.9431784709215575;0.49020669378040227;0.3108712190851519;0.7781544372755405;0.026194630050948797;0.3106728572664248;0.0948367586226323;0.22290523058833212;0.5157535265381216;0.541330723341904;0.912890743680093;0.6573950418227646;0.7123767620233254;0.46762063188704495;0.7721386252853949;0.872078614256859;0.06179841784636919;0.6357105594426851;0.14590892845583026;0.5273879500870454;0.599625368491574;0.9733583157312036;0.4329749780425354;0.5087031817717013;0.7899561574464393;0.20795499014571317;0.3490049819985924;0.19655539256717025;0.8723831240261736;0.40976954870501314;0.3290996530391914;0.846655131684052;0.9033428465884826;0.17191676441088755;0.45845037175561254;0.761682142692989;0.4869418416192588;0.8664646313899814;0.4300579065329012;0.30789514694634856;0.10832069255340782;0.5280517552496755;0.9656068126800763;0.49343420748956845;0.5595382206562092;0.5578782847528567;0.06294985098705375;0.04124420262739148;0.6929785567150407;0.691866939688628;0.5042282266643123;0.9163419966076921;0.7113783432201295;0.7872661226616815;0.48346770434416986;0.16863903166698424;0.8020285635731917;0.9596267604196067;0.7356063106949368;0.9092580941488053;0.7439403509020596;0.3932089385875541;0.9568569783562305;0.6360601266457281;0.9747375036714402
0.08784834109298512;0.9293018138673662;0.26103326085280043;0.9003005647485995;0.6227734320546104;0.908088544901877;0.8818160780621435;0.6710009194375673;0.3269393695506516;0.798631884565502;0.5852552124243076;0.8533686033596936;0.1723645808107901;0.1431898123225438;0.25816344531549706;0.4425780294566022;0.20178408692013228;0.3028101538363357;0.42255653050390796;0.6057784185374283;0.6285564014105561;0.10216985956513003;0.7445793827889413;0.6966966314856872;0.4256281783382745;0.295363924269887;0.14435783256436996;0.017185875748195856;0.8471758544917108;0.7166755320242694;0.25994566601479996;0.2555243996970078;0.3394723726972304;0.39126226200457914;0.8284712857076282;0.3654733718158467;0.3946777908612341;0.967592239642169;0.6369067455508324;0.7890621098516077;0.1281955907208301;0.22279089369636584;0.5437171632129837;0.5644326802675242;0.13177546827907316;0.7478536834430115;0.1540946732128523;0.9535267388748381;0.7124316556750069;0.8705768576652134;0.1458951126744169;0.9387374223307545;0.8001193447603854;0.1731180868635528;0.5733994275841822;0.8065336979984447;0.16966612042286078;0.6744036203091391;0.3900693457312885;0.6268053305937404;0.7270677312056539;0.30105202233362705;0.0176848467566062;0.45375285374380236;0.18936046144068386;0.4038605393899396;0.4306220939614718;0.10449844757021243;0.9039151851819713;0.8273588499036043
