x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50;x51;x52;x53;x54;x55;x56;x57;x58;x59;x60;x61;x62;x63;x64;x65;x66;x67;x68;x69;x70;x71;x72;x73;x74;x75;x76;x77;x78;x79;x80;x81;x82;x83;x84;x85;x86;x87;x88;x89;x90;x91;x92;x93;x94;x95;x96;x97;x98;x99;x100
0.46942183416048844;0.25280409124401804;0.433181173996537;0.002930643564918456;0.38552287026434906;0.01515283079735863;0.18736974009716378;0.6430718156816151;0.448433105264079;0.6073151077991754;0.5773424250735769;0.977779209412129;0.20323070612111283;0.7472666054924421;0.7442598628516965;0.08400124547688093;0.24463863485276993;0.5299113717116425;0.2336806604743058;0.7231053050347842;0.26375061390152943;0.1894541700057214;0.7306488122369537;0.08937749003729056;0.4699223318723822;0.48355070356123697;0.30336735311513674;0.3534276060339646;0.00424973070346113;0.25430169923060153;0.6684342259114188;0.22386086651961745;0.3584345073897409;0.6223971831623978;0.41667294938117394;0.3793226462701209;0.7197232722149173;0.4007834952999766;0.928210039989464;0.13478512262599562;0.18648935380379006;0.3215581646204465;0.17731063332613883;0.03471824189040107;0.44975206464672735;0.7863946557387035;0.8812125835206841;0.1989414439794457;0.6114909603506659;0.9325051695633447;0.647171445408629;0.6159925315857456;0.5472950166102682;0.9874387711961504;0.06570570047896229;0.06305168783539095;0.5640610505262105;0.7217854231877741;0.01756436547581719;0.5066390021490985;0.6511905553232624;0.08802766722989275;0.4066204720616231;0.15361777588074343;0.9990401266078636;0.4215078902632283;0.44922801196488005;0.13825093399770494;0.20584857309207139;0.0072666573792474765;0.5469409991745321;0.8900307028168868;0.812781707337999;0.6791641612771264;0.12288772196702435;0.2648706705056998;0.17099379661136838;0.5516398606802254;0.6102732696650753;0.8347004996969055;0.7044411445697812;0.21897700315988733;0.2335683639704218;0.15793634592376682;0.9673476291600429;0.9455978151049137;0.803764683084139;0.7469473462138717;0.014638714176102852;0.3811978771417349;0.49778078400406;0.7920794785756614;0.022981172325201138;0.15597351124527115;0.7125047619066203;0.42083889680504605;0.1785971883541887;0.9228176836342407;0.1337928973451995;0.45958715743855305
0.724415567844641;0.6840178931559785;0.24865319288907373;0.7925503673219164;0.8636932597589201;0.4777112092599727;0.7209809697255319;0.7109130180395592;0.8982576358944447;0.17092181215057367;0.2648292298547428;0.6953719264251341;0.10040468860887442;0.8975282801277746;0.24988839305258115;0.34592631095872095;0.27778508724003914;0.9083486406246712;0.7472516583776617;0.05674562481437739;0.6426071484803854;0.4313151557774385;0.7148068849483354;0.5030632133734373;0.5098065875843181;0.09629894159731256;0.29510605850331395;0.7749753921939253;0.6828168214356359;0.46354414592026527;0.3503664838447885;0.5241202348806947;0.4550427475500948;0.06426828002937746;0.5708666479091512;0.37998321783466116;0.1168092355543946;0.5640598399496409;0.5811587381633263;0.6775300189090525;0.8084875651513433;0.9062830587882234;0.5377211944558612;0.21307922459948658;0.06697464824406485;0.3455467733064823;0.4545168489054533;0.18261861595884266;0.3245917261978035;0.9290449896733088;0.7207224352050027;0.3179036819728448;0.554355368768588;0.8302590325690455;0.5071106726954898;0.6692429897099386;0.7559866053464197;0.11948021230304051;0.5091970497685859;0.1605068805222888;0.6881543546634064;0.5314379929564244;0.42756834859050685;0.11790235231399926;0.26262075644564753;0.10542201166931131;0.5981395237882439;0.4844177702047979;0.025642026731072298;0.6700237453641734;0.6313389500542259;0.032183845302378056;0.2938088875874765;0.7751543016565329;0.6395586691108744;0.2547835495887538;0.22482817131863475;0.16416627382159232;0.9101079234064827;0.2189831063213873;0.34327275079083;0.505890520893333;0.5964260351985885;0.34251201026149813;0.6247392728662338;0.4950603834558551;0.7493422092481556;0.7345310684197818;0.2177925929355582;0.06898444443448337;0.4019555789459295;0.19052651796605724;0.6906892541071995;0.6958772996838536;0.6869950322651515;0.8959829509099131;0.08417119501551029;0.9678291416417952;0.33517065809326363;0.36608589675075165
0.40313564171791916;0.5706424774303873;0.27055858409282607;0.3920001094562603;0.7378190355837054;0.8562936361143443;0.7753699601342937;0.24185445752930634;0.9607857234135437;0.3414160600876208;0.8289791695233416;0.6332824081701085;0.41861900195307766;0.1683729377628811;0.025251843863440038;0.43647653009409026;0.59017425927776;0.22006357208821914;0.7690785566062555;0.5559750201494285;0.8945909374028627;0.29138781288831905;0.6509086893543293;0.7866834461740928;0.24090882114724976;0.07156452359050258;0.17028552302287614;0.051935968481220174;0.978302727189589;0.00943433374412106;0.22793726886471466;0.8770422521071987;0.0879783218092407;0.8525987577079435;0.33060717647276294;0.8666238772198028;0.5028620909297301;0.3572128643799146;0.0004791433562751912;0.4932169549727994;0.7405448587596739;0.33746426257691875;0.3622194330407833;0.6642502293581839;0.6629304828281916;0.34496669732324525;0.3283140353150239;0.7062626760456957;0.06579037798112419;0.34657997662610485;0.9347435193473598;0.710073933870749;0.5236367886760493;0.8800277924605986;0.7395278837150819;0.7309633032147272;0.02280998403266743;0.57017386608882;0.8905514827305503;0.3180158660076744;0.3442219147054921;0.25676548370372143;0.6993650796610815;0.45471751946490846;0.22421136087204907;0.5703726762669683;0.47929916100854253;0.4511791641852039;0.35613842781815797;0.48503374274298183;0.004870395324921506;0.26329081362196816;0.911318506302638;0.31206731308313795;0.22469376021084064;0.061102590259630385;0.009152637681957732;0.5484277115300848;0.1888502438493307;0.852406221439666;0.787353365981798;0.9931042050931674;0.9241164203489077;0.6233972841270206;0.9091045315164099;0.08468701918075805;0.251004112008686;0.10254440010248189;0.917876261332067;0.2059918437852012;0.7897310579364387;0.5191120805060191;0.42945437762657024;0.4887369925684226;0.4505534150973858;0.014823360463358859;0.0778610190402268;0.11314613254251815;0.10258339111621462;0.4197143114608828
0.9703889564399585;0.02034100778599557;0.2779342445908669;0.2640135065464714;0.5000404102032158;0.9362234458073615;0.6353256564957437;0.08234521960334873;0.16025914732484925;0.2290682318134979;0.25772685843952026;0.07622183690942153;0.23726493358311374;0.44562738994146267;0.9367164879325022;0.8871690411958136;0.1694848472571322;0.6309480755338129;0.7850359814881034;0.16248470756816136;0.4219694094754568;0.2146223145126167;0.8028808305677588;0.8792199735207972;0.7815174646199714;0.407274549448573;0.8729179417709511;0.484181530511938;0.5383275050478944;0.9575035159469121;0.8414904246627918;0.7745092146304334;0.7045902779649086;0.8440921510030637;0.711178998748516;0.14083671633044748;0.9788796559561912;0.9406084981771478;0.20299845596177912;0.9543747518576167;0.7179453565281693;0.191358854782662;0.2520025110467834;0.6109917952840955;0.49473670769174016;0.381128438495285;0.665193658549463;0.9954419233129778;0.12666257286024807;0.2482086461599189;0.5514475674635146;0.50604551804524;0.3153540669817091;0.11759167267945292;0.6836629973593555;0.10720336888690052;0.9372505792595935;0.50714735953222;0.030956521264779435;0.6224029513960412;0.035996480280317655;0.907688372598919;0.9685196276512296;0.5771640219042856;0.8760569527768505;0.18295526052164734;0.22043785985175934;0.7895909175633403;0.5634179345382039;0.9732711293647185;0.28147943200380743;0.49235505217711584;0.25360213005870336;0.40887748835915116;0.5337687292391391;0.9032209827195505;0.6215467253766122;0.8285630555273926;0.9318729063138477;0.8596709493340386;0.8780095763531925;0.24419887270573448;0.011784169153560953;0.4357437983604444;0.19736197046628878;0.0057931263691261;0.8446064675110231;0.46814506287511926;0.2104590273900696;0.6911959285459975;0.6925612999553428;0.6798780268142318;0.8707377565048707;0.09410136868561259;0.054829595231031036;0.06343495602131399;0.642709430857375;0.7407257390765556;0.2359499903630371;0.3342900267382025
0.3997502508450155;0.8709954426174265;0.27134222424622123;0.8740933743317052;0.9029487220450572;0.21682544018283245;0.7753542645014575;0.06623871252352509;0.91340112624329;0.0759774032149324;0.35793667205017077;0.48097781060567835;0.14889068262237637;0.5229580404771785;0.12428859467536013;0.9364273233647352;0.008213887596040692;0.5672018963895916;0.6161382626816102;0.4420200958601961;0.8963103478364501;0.9891060742869321;0.555483187726834;0.10984063835110691;0.5133629321408965;0.7622357442762703;0.3069027893899249;0.6233482032316894;0.8290275857301984;0.48026187954329036;0.3001490077452955;0.8228428046262407;0.9725256380453677;0.9307483735410207;0.9110515500714033;0.7205923593561653;0.8041522646366143;0.23550690432006205;0.9746038359982024;0.6237104426839802;0.1916667466048334;0.07783032585570149;0.6529214775488927;0.8048016244670058;0.8565895955050807;0.6325000752235562;0.7986662241032406;0.8319048117861061;0.15045062297330192;0.6482061536083237;0.17255005653125166;0.23581226785840304;0.43477715710691966;0.423793786214556;0.42322921418054915;0.9657364796825761;0.5932516163703766;0.10699248986598064;0.514191565417031;0.2725010904496842;0.12049737386421655;0.6447598211218488;0.43542783889802095;0.07261689378903402;0.566012672532007;0.7176601411223562;0.3115953190306394;0.18013494835363664;0.3348846203894861;0.8888157093274787;0.7092026806833914;0.9301329340490957;0.538540099155211;0.3684402020237256;0.07945582398493456;0.07894376894639943;0.5122182140348592;0.6935012637909908;0.2924079991565063;0.8429222078619194;0.6458347383830102;0.6949234729964376;0.294490183670608;0.34408294820858254;0.6863127185976687;0.8051121932035433;0.9130437834516638;0.8717257223111586;0.42756846212685884;0.08100922684991585;0.09684311858226824;0.48987801044142887;0.03501949730219722;0.22620177134133945;0.3257131780118574;0.2175266646170001;0.5301336462298094;0.7281742218854632;0.023457069241506145;0.6288800623898533
0.8553890546777104;0.20669624904882766;0.02287623484013479;0.8722151765319494;0.7324882168493289;0.28817631419617407;0.3444784778801132;0.10117231167746588;0.4455747086335222;0.9891342835363925;0.05011333245182703;0.06442925054463222;0.5031955188211864;0.42360190345187476;0.18258548268168984;0.7765520276822812;0.07096776228875312;0.0763177976255417;0.9903350792410771;0.9062855974957658;0.5042786025565563;0.5742658399232082;0.766418220081175;0.34377837737600536;0.5666095442935032;0.28277218334859555;0.5928221086174871;0.8973463809610475;0.3130651165632985;0.5058438188820404;0.21203108429017792;0.2216004527263047;0.7690144739630218;0.39348684291191127;0.19186398777030678;0.9076813601579428;0.31739544639014605;0.2172732618838743;0.8880653518144539;0.9488134034886638;0.49536110774257835;0.649767198782853;0.12344956248948635;0.47504265791453415;0.3509892327415144;0.9716834424397487;0.5373311615625179;0.5908921704313238;0.8160530026760472;0.6439747751643424;0.37802520873225254;0.034380233923005266;0.4718023463332711;0.64774905837769;0.5730582945680815;0.8868264821218347;0.7357105849902336;0.06263128803001283;0.6505769134584448;0.1355227069170084;0.22783043262033054;0.19438884902399178;0.562134954135074;0.6766300727774516;0.06638465789240111;0.3569980973181178;0.2704696240510919;0.8466191094973402;0.06140659272906002;0.3166000004632953;0.3390806020795284;0.1672342539896634;0.5058918044189569;0.12458333961191226;0.898526144430201;0.15773685635260115;0.28404489977282255;0.004984682172113897;0.5737385255012085;0.028739555161903185;0.3573180080901235;0.7550494433058287;0.28043238294400064;0.9472463709051173;0.25822561292237856;0.5759730968590638;0.1904604990423251;0.38038371043369623;0.024510433612209725;0.4317381262101798;0.4761106790173578;0.263810045228408;0.010897162694558316;0.9687587130361787;0.08391689701556515;0.9171860240444935;0.5558461023842373;0.4537174722551286;0.5072351827997228;0.08319852970510866
0.8016345170084966;0.16812211532265153;0.37426917757400535;0.5519806226580537;0.09354058179945979;0.630445148301139;0.4092791624880002;0.6774881868617305;0.06885586606397831;0.351364264569195;0.48466839806328477;0.01447537381648989;0.9450051890595205;0.5522064573152965;0.33849618191249087;0.13091044233089877;0.03954402036930105;0.7384980767600825;0.2629535628002665;0.14090410610633453;0.41779992598699145;0.06654590190108245;0.6375185259134392;0.6309738735381125;0.9219566570332826;0.3659484161593911;0.7012752894820039;0.5235658485079606;0.5600695437059431;0.4080424421220237;0.3110416182236757;0.8402512670721968;0.4125629253675439;0.6129853658403681;0.33202085563971107;0.21986219172150567;0.13287823515592412;0.05696757525608798;0.3873289017845555;0.5626585751731082;0.8840901744359821;0.9109336181872123;0.14330820948209444;0.9341559114442934;0.45803363415655285;0.43827707670871574;0.24311571662672637;0.5550779274414065;0.26817678828177716;0.8380384603668046;0.7936444297420918;0.04191784164030332;0.15383725570639217;0.44861992313414534;0.018224284506198063;0.9784887456450143;0.42078171325268965;0.2804474425311857;0.984329432990334;0.9728508751842145;0.36518230574955335;0.9796631387112646;0.6961783663609041;0.7913260027899918;0.9712134216725528;0.9255553795546714;0.9789151811048539;0.5918474572593387;0.35955172328502505;0.5258364540704324;0.5646991729912378;0.21219879537201947;0.9268027634712058;0.7461089726330865;0.42865132257551875;0.7450606359709504;0.4184657574772571;0.5333339653441627;0.6275578594135365;0.6449253766417354;0.5925469522723686;0.13891897662660613;0.06875353479848445;0.23444440633459818;0.9917270849132528;0.8270474473149301;0.4131014966073938;0.16327823205408099;0.6889691070196483;0.2515616450457274;0.5976030816430896;0.6557596433257882;0.05161874954315537;0.6806439775321347;0.7044104704003132;0.020576691613223397;0.9119908034231196;0.8744223810438575;0.13135714932973064;0.5848209897604865
0.9976158054661627;0.9214630511214366;0.331606668599675;0.898134210546168;0.2811086615686432;0.9558300636932306;0.9967793674576664;0.06065532227162085;0.21359750212896378;0.0049038466066199105;0.500465502160141;0.0029903386786984676;0.8516278591564952;0.6004660334562779;0.17267275675157756;0.861590428103666;0.7451294230017386;0.7629514986798512;0.5353205040894247;0.6099206523513623;0.5863342681285777;0.685165426415398;0.4909629175458642;0.3977254564460121;0.21625997484028558;0.43196931237822234;0.6450207396684031;0.6316884989985121;0.13971695878419133;0.7065995443299564;0.4779942925408418;0.9662391289047333;0.48356259246500044;0.9820657273535457;0.0637021356227041;0.18744432988103077;0.2094865073725397;0.6591441339384773;0.5309727385903026;0.3846376849527504;0.4168290616007625;0.6039544529193412;0.5078028657397544;0.41074042229858687;0.41070583945097705;0.018250803444329722;0.7894889505950087;0.18813343802811355;0.3575842675037111;0.9937512282391;0.7826472512017488;0.79080566707487;0.6754949268716756;0.22209616089362227;0.3889484867767926;0.7281747152161935;0.011806126009126672;0.8125374684457866;0.7851227393637046;0.26664410764310886;0.3290819229632045;0.4210701953426871;0.23870087893318837;0.23146353877347636;0.07433398055674889;0.37504552933433055;0.9495838999272862;0.5445413559777197;0.5836763203535156;0.07238573469026832;0.8567688908172686;0.6825156404532638;0.5871899075707112;0.9342162500735843;0.08942484573021336;0.4636713671770125;0.6732142265137355;0.8834254414203542;0.7799915076594642;0.11371281916656584;0.5910961292917094;0.4529401588678661;0.9971192176093693;0.4037248934454746;0.43025956663520104;0.07675076871676956;0.6925414980972187;0.2443333985146483;0.2544588200588094;0.7295845634030198;0.932805021540798;0.8626157714601292;0.04140084481877282;0.3108947384943692;0.6187482811507651;0.8592057555527668;0.6118606263214662;0.8817122947429562;0.43772329260973786;0.5625011620554978
0.2759357616175776;0.038289830372789546;0.2942635961238389;0.26785000983008145;0.8611004587823483;0.12536303852155928;0.18085063075861263;0.49602725250958435;0.7052524337340023;0.8033071263479739;0.34901129012520216;0.9905573040484383;0.3856820729765156;0.02582347219054304;0.5125781092301351;0.5551632497051783;0.31216636624171923;0.06046073196047841;0.028632731084672458;0.28093969786374495;0.4658366891695338;0.2184412967929209;0.6745511267028398;0.930482963291311;0.4262527883261975;0.8088699415069677;0.9827309281180574;0.39757033288300436;0.9661764543913149;0.5992256757128224;0.7485669436350754;0.5622668368733889;0.23256323279970315;0.8509221540135459;0.9713908984645937;0.7488119468624572;0.8388944847705525;0.49362730133590293;0.940234496546835;0.3497902572604765;0.880343110434448;0.6908805307210103;0.01231727000800431;0.7165385441157729;0.9357228641349785;0.4941706400771806;0.9453221973054892;0.7453283060275404;0.014641516412948308;0.006721981312140746;0.529329192453312;0.5963627714015749;0.06175533838947389;0.3090328953489295;0.8737809617890401;0.9512544788379251;0.7713163886182459;0.2501717877763192;0.13312332723220432;0.12287910341017849;0.539596374341016;0.20506733378738906;0.7915076624174778;0.7184991379700041;0.22017741313393135;0.07458242012321559;0.9896202572740498;0.4807243680875781;0.4133733767932788;0.19258398357149054;0.6674253182308079;0.7153369303111341;0.180992874541286;0.6758258190027006;0.772018141705278;0.8235700304571186;0.18271479811375124;0.5356954232719159;0.04103486626951658;0.5194144129110954;0.3940951337204168;0.08374524847492348;0.944475696666894;0.32121367864458483;0.1989548275581734;0.2975562751474198;0.16071192811367796;0.13871248633997446;0.832877900603719;0.8269188292476677;0.0385759899548741;0.44905754755416527;0.6956462465129585;0.9800560349582337;0.13248715120519505;0.292180179295927;0.7784847001829087;0.785378685833503;0.7694758832276573;0.5655967566980431
0.8428613981298202;0.06861860585629243;0.7276590153886869;0.1380411403261267;0.21782687976337578;0.4102153376862896;0.6480782104393148;0.21870640722709944;0.95897663216595;0.8591000814774851;0.4830556241595433;0.42336814002588674;0.36331085386222095;0.9537970183267405;0.08933619278332872;0.38954202070657384;0.8155458906758032;0.616684299650394;0.46430376222126535;0.3744137095437091;0.9143033889247081;0.5425023918734982;0.019636399080473876;0.6567973713141225;0.747381906083443;0.09761599860488412;0.7002061594846022;0.22067368457459813;0.5615466261268125;0.616853621066579;0.12505104028412428;0.47131913660555946;0.357292879824763;0.8665377188531759;0.7292838283608574;0.25114310718303456;0.6341974762026353;0.7495071970537597;0.3763810225294818;0.9329371123221549;0.4006334737386784;0.06510411070124844;0.029153561155097818;0.1886910369373488;0.3237962345517075;0.032559511272672315;0.3999131946392971;0.42960705939314836;0.4414763492702496;0.5443472475799217;0.47736626038840124;0.02118832818002825;0.6601273893097946;0.7081450719556013;0.7274230410770104;0.5020462696172332;0.6958605838627789;0.7607801651748787;0.9507138689185138;0.6856665459396407;0.08942850285204573;0.6907676184414333;0.2153736338778678;0.9884736897201224;0.8751942620148686;0.2850476303325681;0.6352021955098143;0.24857102796277508;0.9318890808199075;0.6871667501305779;0.06938313275976449;0.7227246816248516;0.3727050636489373;0.7901623252601837;0.9064583827848596;0.22360959941967984;0.6741400646870982;0.5585773411442856;0.5290597219654648;0.24788102876024454;0.6546116101709002;0.29558386077250853;0.8474293249064927;0.1075247882543372;0.8447078308364093;0.08496226963394837;0.46278206347216244;0.7528724945907757;0.7521471035757764;0.5888603177811025;0.4568902962036592;0.6192562657226944;0.9208244723458326;0.03263658940293179;0.6593844699682068;0.7782284193361328;0.9827593602333354;0.46943366228077366;0.4143738303487303;0.12569497052628775
